transaction_id,transaction_date,transaction_time,store_code,store_name,city,state,country,item_name,category,subcategory,size,quantity,unit_price,line_total,customer_name,loyalty_tier
10118,2024-02-07,09:30,ST005,Surry Hills,Sydney,NSW,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,William Taylor,Gold
10119,2024-02-08,07:30,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10120,2024-02-08,12:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Henry Garcia,Gold
10121,2024-02-08,17:45,ST006,Bondi,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10122,2024-02-08,13:30,ST010,Adelaide Central,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Chloe Walker,Bronze
10122,2024-02-08,13:30,ST010,Adelaide Central,Adelaide,SA,Australia,Veggie Wrap,Sandwich,Cold,regular,1,8.0,8.0,Chloe Walker,Bronze
10122,2024-02-08,13:30,ST010,Adelaide Central,Adelaide,SA,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,Chloe Walker,Bronze
10123,2024-02-09,07:45,ST012,Norwood,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Amelia Harris,Bronze
10124,2024-02-09,13:45,ST003,Fitzroy,Melbourne,VIC,Australia,Earl Grey,Tea,Black Tea,regular,1,4.0,4.0,Henry Garcia,Gold
10124,2024-02-09,13:45,ST003,Fitzroy,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Henry Garcia,Gold
10125,2024-02-09,10:00,ST005,Surry Hills,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10125,2024-02-09,10:00,ST005,Surry Hills,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,,
10126,2024-02-10,08:15,ST003,Fitzroy,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10127,2024-02-10,18:30,ST012,Norwood,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10128,2024-02-11,12:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Tom Green,Silver
10128,2024-02-11,12:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,2,3.5,7.0,Tom Green,Silver
10129,2024-02-11,10:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10129,2024-02-11,10:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10130,2024-02-11,09:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,,
10131,2024-02-11,08:15,ST008,West End,Brisbane,QLD,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10132,2024-02-12,11:15,ST002,Southbank,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10132,2024-02-12,11:15,ST002,Southbank,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10133,2024-02-12,07:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Chloe Walker,Bronze
10133,2024-02-12,07:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,Chloe Walker,Bronze
10133,2024-02-12,07:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Chloe Walker,Bronze
10134,2024-02-12,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,Amelia Harris,Bronze
10134,2024-02-12,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,Amelia Harris,Bronze
10134,2024-02-12,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,Amelia Harris,Bronze
10135,2024-02-13,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10135,2024-02-13,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10136,2024-02-13,15:30,ST012,Norwood,Adelaide,SA,Australia,Orange Juice,Beverage,Juice,regular,1,5.5,5.5,,
10137,2024-02-13,09:45,ST004,George St,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10138,2024-02-14,12:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Isabella Anderson,Silver
10139,2024-02-14,12:30,ST006,Bondi,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10140,2024-02-15,13:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Sophia Miller,Gold
10141,2024-02-15,11:15,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,William Taylor,Gold
10142,2024-02-16,14:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10142,2024-02-16,14:30,ST010,Adelaide Central,Adelaide,SA,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10142,2024-02-16,14:30,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10143,2024-02-16,09:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,Mia Moore,Bronze
10144,2024-02-16,11:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,William Taylor,Gold
10144,2024-02-16,11:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,William Taylor,Gold
10145,2024-02-16,18:00,ST008,West End,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10146,2024-02-17,07:00,ST011,Glenelg,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10146,2024-02-17,07:00,ST011,Glenelg,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10146,2024-02-17,07:00,ST011,Glenelg,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10147,2024-02-17,13:15,ST011,Glenelg,Adelaide,SA,Australia,Blueberry Muffin,Pastry,Muffin,regular,2,4.8,9.6,Isabella Anderson,Silver
10147,2024-02-17,13:15,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Isabella Anderson,Silver
10147,2024-02-17,13:15,ST011,Glenelg,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Isabella Anderson,Silver
10148,2024-02-18,07:30,ST006,Bondi,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10148,2024-02-18,07:30,ST006,Bondi,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10149,2024-02-18,18:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10150,2024-02-18,07:00,ST010,Adelaide Central,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,2,5.5,11.0,,
10150,2024-02-18,07:00,ST010,Adelaide Central,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10151,2024-02-18,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10152,2024-02-19,12:00,ST003,Fitzroy,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Henry Garcia,Gold
10152,2024-02-19,12:00,ST003,Fitzroy,Melbourne,VIC,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,Henry Garcia,Gold
10153,2024-02-19,08:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Mia Moore,Bronze
10153,2024-02-19,08:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Mia Moore,Bronze
10154,2024-02-19,12:45,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,2,5.5,11.0,,
10155,2024-02-19,12:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Chicken Pesto Panini,Sandwich,Hot,regular,1,9.5,9.5,,
10155,2024-02-19,12:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10156,2024-02-20,07:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ruby Scott,Bronze
10156,2024-02-20,07:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Ruby Scott,Bronze
10156,2024-02-20,07:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,2,4.8,9.6,Ruby Scott,Bronze
10157,2024-02-20,13:00,ST002,Southbank,Melbourne,VIC,Australia,Green Tea,Tea,Green Tea,regular,2,4.0,8.0,Chloe Walker,Bronze
10157,2024-02-20,13:00,ST002,Southbank,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Chloe Walker,Bronze
10158,2024-02-21,14:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10159,2024-02-21,14:30,ST004,George St,Sydney,NSW,Australia,Matcha Latte,Tea,Specialty Tea,regular,1,5.8,5.8,Lucas Thomas,Bronze
10160,2024-02-22,13:15,ST011,Glenelg,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10160,2024-02-22,13:15,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10161,2024-02-22,18:45,ST005,Surry Hills,Sydney,NSW,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,1,10.0,10.0,James Davis,Bronze
10161,2024-02-22,18:45,ST005,Surry Hills,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,James Davis,Bronze
10162,2024-02-22,07:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10162,2024-02-22,07:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10162,2024-02-22,07:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10163,2024-02-23,08:45,ST006,Bondi,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10163,2024-02-23,08:45,ST006,Bondi,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10164,2024-02-23,09:45,ST010,Adelaide Central,Adelaide,SA,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,2,10.0,20.0,,
10165,2024-02-24,08:45,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10166,2024-02-24,15:30,ST004,George St,Sydney,NSW,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10167,2024-02-24,13:15,ST006,Bondi,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10168,2024-02-24,12:45,ST010,Adelaide Central,Adelaide,SA,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10169,2024-02-24,10:00,ST002,Southbank,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10169,2024-02-24,10:00,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,,
10170,2024-02-25,19:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10171,2024-02-25,08:00,ST008,West End,Brisbane,QLD,Australia,English Breakfast,Tea,Black Tea,regular,2,4.0,8.0,Amelia Harris,Bronze
10172,2024-02-25,14:30,ST012,Norwood,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10173,2024-02-25,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,Grace Lewis,Gold
10173,2024-02-25,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Grace Lewis,Gold
10173,2024-02-25,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Sparkling Water,Beverage,Water,bottle,1,3.5,3.5,Grace Lewis,Gold
10174,2024-02-26,08:15,ST004,George St,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,Grace Lewis,Gold
10174,2024-02-26,08:15,ST004,George St,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Grace Lewis,Gold
10175,2024-02-26,13:00,ST003,Fitzroy,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Ava Jones,Silver
10175,2024-02-26,13:00,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Ava Jones,Silver
10176,2024-02-26,14:45,ST003,Fitzroy,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Amelia Harris,Bronze
10176,2024-02-26,14:45,ST003,Fitzroy,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Amelia Harris,Bronze
10177,2024-02-27,06:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10178,2024-02-27,07:30,ST012,Norwood,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Isabella Anderson,Silver
10179,2024-02-27,06:45,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Leo Lee,Silver
10180,2024-02-27,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10181,2024-02-28,20:30,ST012,Norwood,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10181,2024-02-28,20:30,ST012,Norwood,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10181,2024-02-28,20:30,ST012,Norwood,Adelaide,SA,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,2,7.5,15.0,,
10182,2024-02-28,09:30,ST002,Southbank,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Jack Martin,Silver
10183,2024-02-28,11:30,ST008,West End,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Charlotte Jackson,Gold
10184,2024-02-29,20:45,ST005,Surry Hills,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10184,2024-02-29,20:45,ST005,Surry Hills,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,,
10185,2024-02-29,14:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Lily King,Silver
10185,2024-02-29,14:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Lily King,Silver
10186,2024-02-29,18:45,ST004,George St,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10187,2024-03-01,13:00,ST010,Adelaide Central,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Ruby Scott,Bronze
10188,2024-03-01,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Matcha Latte,Tea,Specialty Tea,regular,1,5.8,5.8,Tom Green,Silver
10189,2024-03-01,19:15,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10190,2024-03-01,11:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Croissant,Pastry,Baked,regular,2,4.5,9.0,Aiden Clark,Bronze
10190,2024-03-01,11:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Aiden Clark,Bronze
10190,2024-03-01,11:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Aiden Clark,Bronze
10191,2024-03-02,06:30,ST012,Norwood,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,Charlotte Jackson,Gold
10192,2024-03-02,09:30,ST012,Norwood,Adelaide,SA,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,Lily King,Silver
10193,2024-03-02,07:30,ST012,Norwood,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10193,2024-03-02,07:30,ST012,Norwood,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10193,2024-03-02,07:30,ST012,Norwood,Adelaide,SA,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10194,2024-03-02,14:00,ST004,George St,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10194,2024-03-02,14:00,ST004,George St,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10195,2024-03-02,15:00,ST010,Adelaide Central,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10195,2024-03-02,15:00,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10196,2024-03-03,09:00,ST008,West End,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Lucas Thomas,Bronze
10196,2024-03-03,09:00,ST008,West End,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Lucas Thomas,Bronze
10197,2024-03-03,08:15,ST002,Southbank,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Olivia Williams,Bronze
10198,2024-03-03,09:15,ST009,Fortitude Valley,Brisbane,QLD,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10199,2024-03-04,12:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Lucas Thomas,Bronze
10200,2024-03-04,07:45,ST003,Fitzroy,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,2,5.2,10.4,Chloe Walker,Bronze
10201,2024-03-05,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10201,2024-03-05,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10201,2024-03-05,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10202,2024-03-05,07:15,ST006,Bondi,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10203,2024-03-06,10:45,ST006,Bondi,Sydney,NSW,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10203,2024-03-06,10:45,ST006,Bondi,Sydney,NSW,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,,
10204,2024-03-06,06:15,ST002,Southbank,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,2,4.2,8.4,,
10205,2024-03-06,07:45,ST012,Norwood,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Aiden Clark,Bronze
10206,2024-03-07,13:30,ST012,Norwood,Adelaide,SA,Australia,Earl Grey,Tea,Black Tea,regular,2,4.0,8.0,,
10207,2024-03-07,10:45,ST011,Glenelg,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10207,2024-03-07,10:45,ST011,Glenelg,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10208,2024-03-07,08:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,Liam Johnson,Silver
10208,2024-03-07,08:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Liam Johnson,Silver
10209,2024-03-07,14:00,ST005,Surry Hills,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Amelia Harris,Bronze
10210,2024-03-08,17:00,ST003,Fitzroy,Melbourne,VIC,Australia,Hot Chocolate,Beverage,Chocolate,regular,1,5.0,5.0,,
10210,2024-03-08,17:00,ST003,Fitzroy,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10211,2024-03-08,12:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10212,2024-03-09,08:00,ST011,Glenelg,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Emma Smith,Gold
10213,2024-03-09,09:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Lily King,Silver
10214,2024-03-09,08:15,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Noah Brown,Gold
10214,2024-03-09,08:15,ST002,Southbank,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Noah Brown,Gold
10215,2024-03-10,13:30,ST006,Bondi,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,William Taylor,Gold
10216,2024-03-10,15:00,ST011,Glenelg,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10216,2024-03-10,15:00,ST011,Glenelg,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10217,2024-03-10,08:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10217,2024-03-10,08:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10218,2024-03-11,09:15,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,2,5.8,11.6,,
10218,2024-03-11,09:15,ST010,Adelaide Central,Adelaide,SA,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10219,2024-03-11,14:00,ST010,Adelaide Central,Adelaide,SA,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,Grace Lewis,Gold
10219,2024-03-11,14:00,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Grace Lewis,Gold
10220,2024-03-12,20:45,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10221,2024-03-12,20:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Sophia Miller,Gold
10222,2024-03-13,17:15,ST003,Fitzroy,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10223,2024-03-13,12:30,ST006,Bondi,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Zoe Allen,Gold
10224,2024-03-13,19:15,ST002,Southbank,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10225,2024-03-14,08:00,ST002,Southbank,Melbourne,VIC,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,James Davis,Bronze
10226,2024-03-14,09:30,ST006,Bondi,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10226,2024-03-14,09:30,ST006,Bondi,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10226,2024-03-14,09:30,ST006,Bondi,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10227,2024-03-15,08:30,ST003,Fitzroy,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,2,5.0,10.0,,
10228,2024-03-15,12:15,ST012,Norwood,Adelaide,SA,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,,
10228,2024-03-15,12:15,ST012,Norwood,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10229,2024-03-16,11:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10230,2024-03-16,11:45,ST004,George St,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10231,2024-03-16,08:00,ST004,George St,Sydney,NSW,Australia,Earl Grey,Tea,Black Tea,regular,2,4.0,8.0,,
10232,2024-03-17,16:15,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10232,2024-03-17,16:15,ST003,Fitzroy,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10233,2024-03-17,08:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,2,5.5,11.0,Noah Brown,Gold
10233,2024-03-17,08:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Long Black,Coffee,Black Coffee,regular,2,4.2,8.4,Noah Brown,Gold
10234,2024-03-17,09:30,ST012,Norwood,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Aiden Clark,Bronze
10235,2024-03-17,09:15,ST008,West End,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10236,2024-03-18,08:00,ST011,Glenelg,Adelaide,SA,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,1,10.0,10.0,,
